file_path	rule_id	category	status	applicability	audit_units	reviewed_at	notes
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/router.rs	workspace-layered-transport-api-core	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/router.rs	workspace-lint-config-package	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/router.rs	workspace-single-source-dependencies	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/router.rs	workspace-test-support-as-member-crates	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/router.rs	workspace-utils-microcrate-fanout	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	async-abort-on-drop-handle	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	async-biased-select-for-cancellation	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	async-bounded-vs-unbounded-channel-split	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	async-child-cancellation-tokens	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	async-graceful-then-forceful-cancel	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	async-shared-boxfuture-joinhandle	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	defensive-banned-interpreter-prefixes	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	defensive-canonicalize-approval-cache-key	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	defensive-debug-assert-with-early-return	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	defensive-deny-unwrap-workspace-wide	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	defensive-head-tail-output-buffer	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	defensive-io-drain-timeout-grandchildren	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	defensive-refuse-to-run-unsandboxed	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	errors-boundary-error-translator	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	errors-carry-retry-delay-in-variant	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	errors-exhaustive-retryable-match	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	errors-io-error-with-context-struct	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	errors-struct-display-payload	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	errors-tool-call-respond-vs-fatal	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	errors-transient-permanent-type-split	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	otel-field-empty-then-record	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	otel-instrument-at-trace-level	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	otel-layered-subscribers-env-filter	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	otel-log-only-vs-trace-safe-targets	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	otel-w3c-traceparent-propagation	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	proto-double-option-tri-state	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	proto-experimental-runtime-gate	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	proto-internal-vs-wire-error-split	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	proto-internally-tagged-rpc-dispatch	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	proto-rename-alias-wire-migration	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	proto-sse-idle-timeout-terminator	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	sandbox-argv0-multiplex-binary	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	sandbox-dev-null-first-missing-mount	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	sandbox-env-clear-pre-exec	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	sandbox-shared-policy-data-model	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	sandbox-staged-restrictions-re-exec	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	sandbox-three-layer-network-isolation	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	testing-atomic-bool-test-opt-in	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	testing-config-closure-builder	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	testing-insta-snapshot-tui-rendering	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	testing-path-attribute-sibling-tests	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	testing-paused-runtime-advance	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	testing-wiremock-sse-fakes	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	tui-drop-guard-panic-hook-chain	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	tui-event-broker-pause-resume	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	tui-paste-burst-state-machine	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	tui-schedule-frame-coalescer	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	tui-two-gear-hysteresis-chunking	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	types-dyn-safe-adapter-trait	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	types-full-reference-hierarchy	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	types-non-exhaustive-public-enums	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	types-thread-local-raii-serde	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	types-try-from-newtype-validation	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	types-unknown-variant-forward-compat	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	workspace-ban-per-crate-features	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	workspace-layered-transport-api-core	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	workspace-lint-config-package	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	workspace-single-source-dependencies	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	workspace-test-support-as-member-crates	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/daemon/usecase_container.rs	workspace-utils-microcrate-fanout	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	async-abort-on-drop-handle	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	async-biased-select-for-cancellation	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	async-bounded-vs-unbounded-channel-split	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	async-child-cancellation-tokens	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	async-graceful-then-forceful-cancel	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	async-shared-boxfuture-joinhandle	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	defensive-banned-interpreter-prefixes	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	defensive-canonicalize-approval-cache-key	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	defensive-debug-assert-with-early-return	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	defensive-deny-unwrap-workspace-wide	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	defensive-head-tail-output-buffer	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	defensive-io-drain-timeout-grandchildren	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	defensive-refuse-to-run-unsandboxed	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	errors-boundary-error-translator	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	errors-carry-retry-delay-in-variant	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	errors-exhaustive-retryable-match	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	errors-io-error-with-context-struct	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	errors-struct-display-payload	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	errors-tool-call-respond-vs-fatal	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	errors-transient-permanent-type-split	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	otel-field-empty-then-record	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	otel-instrument-at-trace-level	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	otel-layered-subscribers-env-filter	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	otel-log-only-vs-trace-safe-targets	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	otel-w3c-traceparent-propagation	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	proto-double-option-tri-state	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	proto-experimental-runtime-gate	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	proto-internal-vs-wire-error-split	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	proto-internally-tagged-rpc-dispatch	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	proto-rename-alias-wire-migration	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	proto-sse-idle-timeout-terminator	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	sandbox-argv0-multiplex-binary	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	sandbox-dev-null-first-missing-mount	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	sandbox-env-clear-pre-exec	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	sandbox-shared-policy-data-model	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	sandbox-staged-restrictions-re-exec	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	sandbox-three-layer-network-isolation	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	testing-atomic-bool-test-opt-in	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	testing-config-closure-builder	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	testing-insta-snapshot-tui-rendering	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	testing-path-attribute-sibling-tests	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	testing-paused-runtime-advance	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	testing-wiremock-sse-fakes	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	tui-drop-guard-panic-hook-chain	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	tui-event-broker-pause-resume	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	tui-paste-burst-state-machine	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	tui-schedule-frame-coalescer	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	tui-two-gear-hysteresis-chunking	tui	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	types-dyn-safe-adapter-trait	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	types-full-reference-hierarchy	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	types-non-exhaustive-public-enums	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	types-thread-local-raii-serde	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	types-try-from-newtype-validation	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	types-unknown-variant-forward-compat	types	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	workspace-ban-per-crate-features	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	workspace-layered-transport-api-core	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	workspace-lint-config-package	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	workspace-single-source-dependencies	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	workspace-test-support-as-member-crates	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/mod.rs	workspace-utils-microcrate-fanout	workspace	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	async-abort-on-drop-handle	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	async-biased-select-for-cancellation	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	async-bounded-vs-unbounded-channel-split	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	async-child-cancellation-tokens	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	async-graceful-then-forceful-cancel	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	async-shared-boxfuture-joinhandle	async	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	defensive-banned-interpreter-prefixes	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	defensive-canonicalize-approval-cache-key	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	defensive-debug-assert-with-early-return	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	defensive-deny-unwrap-workspace-wide	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	defensive-head-tail-output-buffer	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	defensive-io-drain-timeout-grandchildren	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	defensive-refuse-to-run-unsandboxed	defensive	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	errors-boundary-error-translator	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	errors-carry-retry-delay-in-variant	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	errors-exhaustive-retryable-match	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	errors-io-error-with-context-struct	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	errors-struct-display-payload	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	errors-tool-call-respond-vs-fatal	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	errors-transient-permanent-type-split	errors	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	otel-field-empty-then-record	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	otel-instrument-at-trace-level	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	otel-layered-subscribers-env-filter	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	otel-log-only-vs-trace-safe-targets	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	otel-w3c-traceparent-propagation	otel	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	proto-double-option-tri-state	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	proto-experimental-runtime-gate	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	proto-internal-vs-wire-error-split	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	proto-internally-tagged-rpc-dispatch	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	proto-rename-alias-wire-migration	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	proto-sse-idle-timeout-terminator	proto	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	sandbox-argv0-multiplex-binary	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	sandbox-dev-null-first-missing-mount	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	sandbox-env-clear-pre-exec	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	sandbox-shared-policy-data-model	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	sandbox-staged-restrictions-re-exec	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	sandbox-three-layer-network-isolation	sandbox	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	testing-atomic-bool-test-opt-in	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	testing-config-closure-builder	testing	pending	unreviewed			
/Users/pedroproenca/Documents/Projects/agent-tui/cli/crates/agent-tui-adapters/src/adapters/presenter.rs	testing-insta-snapshot-tui-rendering	testing	pending	unreviewed			
